row_id+O6G3A1:R6,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,address_city,address_state,region,product_id,category,sub_category,product_name,price,quantity,sales,cost,profit,returns,payment_mode,year,month,day_name
2398,CA-2020-169264,2020-08-14,16-08-2020,Second Class,NP-18700,Nora Preis,Consumer,United States,San Francisco,California,West,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,58.38,2,116.76,113.9376,2.8224,False,Online,2020,8,Friday
2399,CA-2020-169264,2020-08-14,16-08-2020,Second Class,NP-18700,Nora Preis,Consumer,United States,San Francisco,California,West,OFF-AR-10000246,Office Supplies,Art,Newell 318,22.613333333333333,6,135.68,131.3432,4.3368,False,COD,2020,8,Friday
2460,CA-2020-138548,2020-08-15,21-08-2020,Standard Class,JG-15160,James Galang,Consumer,United States,Plainfield,New Jersey,East,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",72.42,2,144.84,119.4016,25.4384,False,Online,2020,8,Saturday
2535,US-2020-117723,2020-08-15,18-08-2020,Second Class,DL-13495,Dionis Lloyd,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,304.9386666666667,6,1829.632,2167.438,-337.806,False,Online,2020,8,Saturday
5295,CA-2020-144883,2020-08-15,19-08-2020,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Roseville,Minnesota,Central,OFF-LA-10000305,Office Supplies,Labels,Avery 495,18.675,8,149.4,126.216,23.184,False,Online,2020,8,Saturday
7267,CA-2020-122987,2020-08-16,16-08-2020,Same Day,SJ-20215,Sarah Jordon,Consumer,United States,Columbia,Tennessee,South,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,37.14266666666666,3,111.428,122.618,-11.19,False,Cards,2020,8,Sunday
7268,CA-2020-122987,2020-08-16,16-08-2020,Same Day,SJ-20215,Sarah Jordon,Consumer,United States,Columbia,Tennessee,South,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,38.534,4,154.136,154.9752,-0.8392,False,Online,2020,8,Sunday
6414,CA-2020-151211,2020-08-17,23-08-2020,Standard Class,AH-10120,Adrian Hane,Home Office,United States,Louisville,Kentucky,South,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,18.19333333333333,6,109.16,99.344,9.816,False,COD,2020,8,Monday
6413,CA-2020-151211,2020-08-17,23-08-2020,Standard Class,AH-10120,Adrian Hane,Home Office,United States,Louisville,Kentucky,South,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,45.97666666666667,3,137.93,89.55290000000001,48.3771,False,COD,2020,8,Monday
7940,CA-2020-166093,2020-08-17,24-08-2020,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,West,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,33.007,8,264.056,186.6864,77.3696,True,Cards,2020,8,Monday
1921,US-2020-111423,2020-08-17,19-08-2020,First Class,EH-13765,Edward Hooks,Corporate,United States,Watertown,New York,East,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,241.282,2,482.564,384.9116,97.6524,False,Cards,2020,8,Monday
7939,CA-2020-166093,2020-08-17,24-08-2020,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,189.5233333333333,3,568.57,428.0218,140.5482,True,COD,2020,8,Monday
1920,US-2020-111423,2020-08-17,19-08-2020,First Class,EH-13765,Edward Hooks,Corporate,United States,Watertown,New York,East,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,186.784,5,933.92,631.547,302.373,False,Cards,2020,8,Monday
7938,CA-2020-166093,2020-08-17,24-08-2020,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,West,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,283.03222222222223,9,2547.29,1892.5346,654.7554,True,COD,2020,8,Monday
7244,CA-2020-118892,2020-08-17,22-08-2020,Second Class,TP-21415,Tom Prescott,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,493.2415555555556,9,4439.174,5070.056,-630.882,False,COD,2020,8,Monday
7185,CA-2020-133102,2020-08-17,24-08-2020,Standard Class,ED-13885,Emily Ducich,Home Office,United States,Houston,Texas,Central,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,51.776,2,103.552,104.593,-1.041,False,COD,2020,8,Monday
7186,CA-2020-133102,2020-08-17,24-08-2020,Standard Class,ED-13885,Emily Ducich,Home Office,United States,Houston,Texas,Central,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,30.672,3,92.016,91.014,1.002,False,Cards,2020,8,Monday
7937,CA-2020-166093,2020-08-17,24-08-2020,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,West,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",34.973333333333336,3,104.92,100.048,4.872,True,Cards,2020,8,Monday
7189,CA-2020-133102,2020-08-17,24-08-2020,Standard Class,ED-13885,Emily Ducich,Home Office,United States,Houston,Texas,Central,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,25.966,4,103.864,202.9672,-99.1032,False,COD,2020,8,Monday
7934,CA-2020-166093,2020-08-17,24-08-2020,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,West,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,57.68,2,115.36,103.68,11.68,True,Online,2020,8,Monday
7936,CA-2020-166093,2020-08-17,24-08-2020,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,West,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,59.78,2,119.56,115.708,3.852,True,COD,2020,8,Monday
7188,CA-2020-133102,2020-08-17,24-08-2020,Standard Class,ED-13885,Emily Ducich,Home Office,United States,Houston,Texas,Central,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,72.392,2,144.784,167.0228,-22.2388,False,Online,2020,8,Monday
7935,CA-2020-166093,2020-08-17,24-08-2020,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,West,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,53.992,3,161.976,152.97899999999998,8.997,True,Online,2020,8,Monday
7187,CA-2020-133102,2020-08-17,24-08-2020,Standard Class,ED-13885,Emily Ducich,Home Office,United States,Houston,Texas,Central,FUR-CH-10002019,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,41.148,4,164.592,166.72320000000002,-2.1312,False,Online,2020,8,Monday
6212,CA-2020-119809,2020-08-18,25-08-2020,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Seattle,Washington,West,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",33.98,3,101.94,79.5204,22.4196,False,Cards,2020,8,Tuesday
621,CA-2020-117947,2020-08-18,23-08-2020,Second Class,NG-18355,Nat Gilpin,Corporate,United States,New York City,New York,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",37.00666666666667,3,111.02,83.7338,27.2862,False,Cards,2020,8,Tuesday
619,CA-2020-117947,2020-08-18,23-08-2020,Second Class,NG-18355,Nat Gilpin,Corporate,United States,New York City,New York,East,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,15.602666666666668,9,140.424,106.854,33.57,False,COD,2020,8,Tuesday
1513,CA-2020-112809,2020-08-18,22-08-2020,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Dallas,Texas,Central,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,73.35466666666666,3,220.064,207.56,12.504,False,COD,2020,8,Tuesday
4277,CA-2020-151358,2020-08-18,22-08-2020,Standard Class,NF-18595,Nicole Fjeld,Home Office,United States,Seattle,Washington,West,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,171.55,2,343.1,281.711,61.389,False,Cards,2020,8,Tuesday
5612,CA-2020-121027,2020-08-18,22-08-2020,Standard Class,HW-14935,Helen Wasserman,Corporate,United States,Seattle,Washington,West,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,443.45,2,886.9,515.5840000000001,371.316,False,Cards,2020,8,Tuesday
6211,CA-2020-119809,2020-08-18,25-08-2020,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Seattle,Washington,West,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,147.43142857142857,7,1032.02,742.0142,290.0058,False,Online,2020,8,Tuesday
5613,CA-2020-121027,2020-08-18,22-08-2020,Standard Class,HW-14935,Helen Wasserman,Corporate,United States,Seattle,Washington,West,TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,171.01777777777778,9,1539.16,1314.736,224.424,False,COD,2020,8,Tuesday
6210,CA-2020-119809,2020-08-18,25-08-2020,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Seattle,Washington,West,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,314.6142222222222,9,2831.528,1888.7123,942.8157,False,Online,2020,8,Tuesday
1514,CA-2020-112809,2020-08-18,22-08-2020,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Dallas,Texas,Central,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,17.276,5,86.38,119.519,-33.139,False,COD,2020,8,Tuesday
1515,CA-2020-112809,2020-08-18,22-08-2020,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Dallas,Texas,Central,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,25.436,4,101.744,113.2088,-11.4648,False,Cards,2020,8,Tuesday
618,CA-2020-117947,2020-08-18,23-08-2020,Second Class,NG-18355,Nat Gilpin,Corporate,United States,New York City,New York,East,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",54.97,2,109.94,106.8586,3.0814,False,Cards,2020,8,Tuesday
6898,CA-2020-122028,2020-08-18,25-08-2020,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Lakewood,Ohio,East,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,40.594,3,121.782,129.6888,-7.9068,False,COD,2020,8,Tuesday
6712,CA-2020-163069,2020-08-18,21-08-2020,Second Class,PJ-19015,Pauline Johnson,Consumer,United States,Columbus,Ohio,East,OFF-AR-10001419,Office Supplies,Art,Newell 325,41.970666666666666,3,125.912,124.673,1.239,False,COD,2020,8,Tuesday
620,CA-2020-117947,2020-08-18,23-08-2020,Second Class,NG-18355,Nat Gilpin,Corporate,United States,New York City,New York,East,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,111.91,1,111.91,100.9161,10.9939,False,Cards,2020,8,Tuesday
8607,CA-2020-162936,2020-08-18,22-08-2020,Standard Class,CM-12160,Charles McCrossin,Consumer,United States,New Bedford,Massachusetts,East,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",71.09,2,142.18,134.5306,7.6494,False,Cards,2020,8,Tuesday
617,CA-2020-117947,2020-08-18,23-08-2020,Second Class,NG-18355,Nat Gilpin,Corporate,United States,New York City,New York,East,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",67.24,2,134.48,118.6928,15.7872,False,Cards,2020,8,Tuesday
8806,US-2020-100398,2020-08-19,23-08-2020,Standard Class,DO-13435,Denny Ordway,Consumer,United States,Salt Lake City,Utah,West,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",38.906666666666666,3,116.72,79.48400000000001,37.236,False,Cards,2020,8,Wednesday
4415,CA-2020-132339,2020-08-19,23-08-2020,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Lawrence,Massachusetts,East,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,404.99,1,404.99,222.6347,182.3553,False,COD,2020,8,Wednesday
4921,CA-2020-101728,2020-08-19,23-08-2020,Standard Class,SC-20575,Sonia Cooley,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,53.648,2,107.296,111.1992,-3.9032,False,COD,2020,8,Wednesday
6425,CA-2020-115777,2020-08-19,24-08-2020,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Lawrence,Massachusetts,East,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,37.14666666666667,3,111.44,102.1088,9.3312,False,COD,2020,8,Wednesday
5967,CA-2020-119011,2020-08-20,25-08-2020,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,San Francisco,California,West,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,48.626666666666665,3,145.88,135.09199999999998,10.788,False,COD,2020,8,Thursday
5966,CA-2020-119011,2020-08-20,25-08-2020,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,San Francisco,California,West,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",39.59333333333333,6,237.56,174.1232,63.4368,False,Online,2020,8,Thursday
2025,US-2020-111241,2020-08-20,22-08-2020,Second Class,GM-14500,Gene McClure,Consumer,United States,Fresno,California,West,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,51.824,5,259.12,181.406,77.714,False,Cards,2020,8,Thursday
5965,CA-2020-119011,2020-08-20,25-08-2020,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,San Francisco,California,West,OFF-SU-10004768,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,36.07333333333333,3,108.22,103.054,5.166,False,Online,2020,8,Thursday
7743,CA-2020-105326,2020-08-20,27-08-2020,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Los Angeles,California,West,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,35.23,4,140.92,128.4784,12.4416,False,Online,2020,8,Thursday
8860,US-2020-114356,2020-08-20,26-08-2020,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Charlotte,North Carolina,South,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,144.96,1,144.96,141.364,3.596,False,COD,2020,8,Thursday
2855,CA-2020-137344,2020-08-20,20-08-2020,Same Day,EM-13810,Eleni McCrary,Corporate,United States,Franklin,Massachusetts,East,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",47.43,3,142.29,131.81459999999998,10.4754,False,Cards,2020,8,Thursday
6416,CA-2020-144750,2020-08-21,21-08-2020,Same Day,DL-13495,Dionis Lloyd,Corporate,United States,Chandler,Arizona,West,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,100.88,1,100.88,71.52199999999999,29.358,False,COD,2020,8,Friday
3606,CA-2020-112956,2020-08-21,27-08-2020,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,Columbia,Maryland,East,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",30.73,4,122.92,91.6672,31.2528,False,Online,2020,8,Friday
3337,US-2020-109253,2020-08-21,22-08-2020,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,West,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,38.48,4,153.92,143.5264,10.3936,True,COD,2020,8,Friday
3339,US-2020-109253,2020-08-21,22-08-2020,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,West,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",17.127111111111113,9,154.144,111.6793,42.4647,True,COD,2020,8,Friday
3340,US-2020-109253,2020-08-21,22-08-2020,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,West,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,79.17333333333333,3,237.52,182.5696,54.9504,True,Cards,2020,8,Friday
9901,CA-2020-117646,2020-08-21,25-08-2020,Standard Class,SC-20845,Sung Chung,Consumer,United States,Louisville,Colorado,West,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",87.032,3,261.096,240.3501,20.7459,False,Online,2020,8,Friday
3604,CA-2020-112956,2020-08-21,27-08-2020,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,Columbia,Maryland,East,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,62.28,5,311.4,178.248,133.152,False,Online,2020,8,Friday
8040,CA-2020-121489,2020-08-21,25-08-2020,Second Class,CM-11815,Candace McMahon,Corporate,United States,Seattle,Washington,West,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",72.61733333333333,6,435.704,396.8336,38.8704,False,Online,2020,8,Friday
3336,US-2020-109253,2020-08-21,22-08-2020,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,West,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,112.742,4,450.968,413.1708,37.7972,True,Online,2020,8,Friday
3338,US-2020-109253,2020-08-21,22-08-2020,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,West,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,196.9093333333333,3,590.728,562.2915999999999,28.4364,True,Online,2020,8,Friday
8041,CA-2020-121489,2020-08-21,25-08-2020,Second Class,CM-11815,Candace McMahon,Corporate,United States,Seattle,Washington,West,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,102.09666666666668,6,612.58,578.2252000000001,34.3548,False,Cards,2020,8,Friday
425,CA-2020-155705,2020-08-21,23-08-2020,Second Class,NF-18385,Natalie Fritzler,Consumer,United States,Jackson,Mississippi,South,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,224.1,4,896.4,671.136,225.264,False,Online,2020,8,Friday
9271,US-2020-102183,2020-08-21,28-08-2020,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,East,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,721.7586666666666,6,4330.552,2877.4281999999994,1453.1238,False,COD,2020,8,Friday
829,CA-2020-126956,2020-08-21,28-08-2020,Standard Class,GT-14710,Greg Tran,Consumer,United States,Lakeville,Minnesota,Central,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,45.64,2,91.28,83.7928,7.4872,False,COD,2020,8,Friday
9902,CA-2020-117646,2020-08-21,25-08-2020,Standard Class,SC-20845,Sung Chung,Consumer,United States,Louisville,Colorado,West,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",40.584,3,121.752,114.642,7.11,False,Cards,2020,8,Friday
3335,US-2020-109253,2020-08-21,22-08-2020,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,West,OFF-AR-10000203,Office Supplies,Art,Newell 336,26.78,4,107.12,102.1552,4.9648,True,COD,2020,8,Friday
9903,CA-2020-117646,2020-08-21,25-08-2020,Standard Class,SC-20845,Sung Chung,Consumer,United States,Louisville,Colorado,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,112.672,1,112.672,110.587,2.085,False,Online,2020,8,Friday
9270,US-2020-102183,2020-08-21,28-08-2020,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,East,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,19.869714285714284,7,139.088,127.8572,11.2308,False,COD,2020,8,Friday
3605,CA-2020-112956,2020-08-21,27-08-2020,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,Columbia,Maryland,East,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",68.08,2,136.16,127.6056,8.5544,False,Online,2020,8,Friday
827,CA-2020-126956,2020-08-21,28-08-2020,Standard Class,GT-14710,Greg Tran,Consumer,United States,Lakeville,Minnesota,Central,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,22.285714285714285,7,156.0,139.2,16.8,False,COD,2020,8,Friday
8042,CA-2020-121489,2020-08-21,25-08-2020,Second Class,CM-11815,Candace McMahon,Corporate,United States,Seattle,Washington,West,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,67.59,2,135.18,123.567,11.613,False,COD,2020,8,Friday
828,CA-2020-126956,2020-08-21,28-08-2020,Standard Class,GT-14710,Greg Tran,Consumer,United States,Lakeville,Minnesota,Central,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,41.06,4,164.24,153.4404,10.7996,False,Online,2020,8,Friday
3341,US-2020-109253,2020-08-21,22-08-2020,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,West,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",37.35,5,186.75,161.91,24.84,True,Cards,2020,8,Friday
5235,CA-2020-131037,2020-08-22,23-08-2020,First Class,TM-21490,Tony Molinari,Consumer,United States,San Francisco,California,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,258.008,1,258.008,255.3829,2.6251,False,Cards,2020,8,Saturday
6105,US-2020-132381,2020-08-22,24-08-2020,First Class,Dp-13240,Dean percer,Home Office,United States,Philadelphia,Pennsylvania,East,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,181.266,2,362.532,446.4072,-83.8752,False,COD,2020,8,Saturday
4300,CA-2020-129021,2020-08-23,26-08-2020,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,Florida,South,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,33.72933333333334,6,202.376,190.2728,12.1032,False,Cards,2020,8,Sunday
4298,CA-2020-129021,2020-08-23,26-08-2020,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,Florida,South,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,338.1458461538461,13,4395.896,4068.3038,327.5922,False,Online,2020,8,Sunday
4301,CA-2020-129021,2020-08-23,26-08-2020,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,Florida,South,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",50.892,2,101.784,101.3664,0.4176,False,COD,2020,8,Sunday
4302,CA-2020-129021,2020-08-23,26-08-2020,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,Florida,South,OFF-PA-10000141,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",17.944,5,89.72,86.777,2.943,False,Cards,2020,8,Sunday
4299,CA-2020-129021,2020-08-23,26-08-2020,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,Florida,South,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",89.784,2,179.568,164.078,15.49,False,COD,2020,8,Sunday
6025,CA-2020-139717,2020-08-24,26-08-2020,Second Class,DM-13015,Darrin Martin,Consumer,United States,Lancaster,Ohio,East,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,83.409,8,667.272,602.6448,64.6272,False,Cards,2020,8,Monday
6026,CA-2020-139717,2020-08-24,26-08-2020,Second Class,DM-13015,Darrin Martin,Consumer,United States,Lancaster,Ohio,East,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,69.184,2,138.368,134.6096,3.7584,False,Online,2020,8,Monday
5404,CA-2020-123043,2020-08-24,29-08-2020,Standard Class,AH-10195,Alan Haines,Corporate,United States,New York City,New York,East,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,141.744,1,141.744,140.4336,1.3104,False,Cards,2020,8,Monday
5403,CA-2020-123043,2020-08-24,29-08-2020,Standard Class,AH-10195,Alan Haines,Corporate,United States,New York City,New York,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.418,4,121.672,113.962,7.71,False,Cards,2020,8,Monday
8635,CA-2020-159793,2020-08-25,29-08-2020,Standard Class,SV-20365,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,82.99,2,165.98,255.0464,-89.0664,False,COD,2020,8,Tuesday
875,CA-2020-114636,2020-08-25,29-08-2020,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Charlotte,North Carolina,South,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,46.632,5,233.16,165.904,67.256,False,Online,2020,8,Tuesday
1484,CA-2020-101210,2020-08-25,28-08-2020,Second Class,DW-13540,Don Weiss,Consumer,United States,Jackson,Tennessee,South,OFF-PA-10000130,Office Supplies,Paper,Xerox 199,129.424,1,129.424,128.354,1.07,False,Online,2020,8,Tuesday
1483,CA-2020-101210,2020-08-25,28-08-2020,Second Class,DW-13540,Don Weiss,Consumer,United States,Jackson,Tennessee,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,71.864,2,143.728,142.0256,1.7024,False,Cards,2020,8,Tuesday
7914,US-2020-105697,2020-08-25,27-08-2020,First Class,JE-15715,Joe Elijah,Consumer,United States,Cleveland,Ohio,East,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",64.348,2,128.696,126.7688,1.9272,False,COD,2020,8,Tuesday
9585,CA-2020-132584,2020-08-26,27-08-2020,First Class,HJ-14875,Heather Jas,Home Office,United States,Detroit,Michigan,Central,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",35.93,4,143.72,129.7528,13.9672,False,COD,2020,8,Wednesday
8129,CA-2020-157350,2020-08-26,01-09-2020,Standard Class,DP-13000,Darren Powers,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",29.992,5,149.96,193.808,-43.848,False,Online,2020,8,Wednesday
2717,CA-2020-128475,2020-08-26,01-09-2020,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Columbus,Georgia,South,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,74.99,2,149.98,134.86419999999998,15.1158,False,Online,2020,8,Wednesday
3753,CA-2020-161956,2020-08-27,29-08-2020,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,West,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,49.76,3,149.28,92.3028,56.9772,True,Online,2020,8,Thursday
9386,CA-2020-163097,2020-08-27,31-08-2020,Standard Class,SF-20200,Sarah Foster,Consumer,United States,Mesa,Arizona,West,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,20.947,8,167.576,134.4176,33.1584,False,COD,2020,8,Thursday
